Labels,Title,State,Date,URL
,Jira widget shows me all 0's,closed,2016-12-12,https://github.com/Hygieia/Hygieia/issues/1029
bug,Jira Colloctor is retrieving nothing without Team plugin?,closed,2016-12-12,https://github.com/Hygieia/Hygieia/issues/1028
,Unable to fetch project/repo content from Gitlab,closed,2016-12-09,https://github.com/Hygieia/Hygieia/issues/1026
"duplicate, question",Product dashboard 90 days pipeline Code coverage report,closed,2016-12-08,https://github.com/Hygieia/Hygieia/issues/1024
"bug, question",90 days pipeline information,closed,2016-12-08,https://github.com/Hygieia/Hygieia/issues/1023
enhancement,CI with GitLab,open,2016-12-08,https://github.com/Hygieia/Hygieia/issues/1022
,API connectivity not working on UI,closed,2016-12-07,https://github.com/Hygieia/Hygieia/issues/1019
enhancement,Deploy widget does not display deployment duration,open,2016-12-07,https://github.com/Hygieia/Hygieia/issues/1017
"enhancement, question",Is BrowserSync ghostMode necessary?,closed,2016-12-06,https://github.com/Hygieia/Hygieia/issues/1016
duplicate,Gitlab docker:build broke,closed,2016-12-05,https://github.com/Hygieia/Hygieia/issues/1012
"enhancement, work in progress",Add a Rundeck Deploy Collector,closed,2016-12-04,https://github.com/Hygieia/Hygieia/issues/1008
"enhancement, help wanted",Deploy POST endpoint assumes Jenkins collector,closed,2016-12-04,https://github.com/Hygieia/Hygieia/issues/1006
"enhancement, help wanted",Deployment API endpoint does not create deployments that display properly,closed,2016-12-04,https://github.com/Hygieia/Hygieia/issues/1004
"enhancement, help wanted",Issue with saving new Code Repo configuration when collector has not been run,closed,2016-12-04,https://github.com/Hygieia/Hygieia/issues/1003
,Seems like JIRA collector is leaking file handles.,closed,2016-12-03,https://github.com/Hygieia/Hygieia/issues/1002
,MongoDB Authentication exception while running api using docker,closed,2016-12-01,https://github.com/Hygieia/Hygieia/issues/999
,Jenkins-collector issue Regarding SSLHandshake Exception,closed,2016-12-01,https://github.com/Hygieia/Hygieia/issues/998
,Jira collector - Failing to Collect Data,closed,2016-12-01,https://github.com/Hygieia/Hygieia/issues/997
question,"Question How I can ""clean"" data ?",closed,2016-11-30,https://github.com/Hygieia/Hygieia/issues/995
,Jenkins - collector running but no data & why am I not authorized to configure a widget?,closed,2016-11-30,https://github.com/Hygieia/Hygieia/issues/994
,JIRA collector breaks down after some time with logging exception.,closed,2016-11-30,https://github.com/Hygieia/Hygieia/issues/993
question,Hygieia℠ plugin for Jenkins + jdk1.7,closed,2016-11-29,https://github.com/Hygieia/Hygieia/issues/992
"enhancement, work in progress",Deployment Pipeline Configurability,closed,2016-11-29,https://github.com/Hygieia/Hygieia/issues/989
bug,Collectors' logs path incorrect,closed,2016-11-28,https://github.com/Hygieia/Hygieia/issues/988
,API Swagger Endpoint?,closed,2016-11-28,https://github.com/Hygieia/Hygieia/issues/987
enhancement,Monitor Widget should handle authentication for services,closed,2016-11-28,https://github.com/Hygieia/Hygieia/issues/986
,Creating Custom Collectors (Skeleton project),closed,2016-11-28,https://github.com/Hygieia/Hygieia/issues/985
bug,Renaming Dashboard: Do not reload if renaming is exited,closed,2016-11-28,https://github.com/Hygieia/Hygieia/issues/984
,Artifactory collector not working,closed,2016-11-28,https://github.com/Hygieia/Hygieia/issues/982
question,Jenkins deploy collector,closed,2016-11-25,https://github.com/Hygieia/Hygieia/issues/981
duplicate,Gitlab collector Issue,closed,2016-11-25,https://github.com/Hygieia/Hygieia/issues/980
,Build broken in Jenkins plugin with java7 due core dependency,closed,2016-11-24,https://github.com/Hygieia/Hygieia/issues/979
,Jira Collector breaks down,closed,2016-11-24,https://github.com/Hygieia/Hygieia/issues/978
,Udeploy not projecting the data,closed,2016-11-24,https://github.com/Hygieia/Hygieia/issues/977
duplicate,Gitlab collector error,closed,2016-11-24,https://github.com/Hygieia/Hygieia/issues/976
,How to collect data for customized Deployment collector,closed,2016-11-23,https://github.com/Hygieia/Hygieia/issues/975
duplicate,Gitlab collector failed,closed,2016-11-23,https://github.com/Hygieia/Hygieia/issues/973
,Issue installing jenkins plugin in jenkin server,closed,2016-11-23,https://github.com/Hygieia/Hygieia/issues/972
,Hygieia Hudson/Jenkins Collector Breaks due to MongoDB BSON Document Size Restrictions,closed,2016-11-22,https://github.com/Hygieia/Hygieia/issues/971
help wanted,INFO: Support Hygieia on OpenHub,closed,2016-11-22,https://github.com/Hygieia/Hygieia/issues/970
enhancement,Encrypted Properties,closed,2016-11-22,https://github.com/Hygieia/Hygieia/issues/969
,Unable for compile api,closed,2016-11-22,https://github.com/Hygieia/Hygieia/issues/968
,User name / password visible in dashboard URL,closed,2016-11-22,https://github.com/Hygieia/Hygieia/issues/967
question,Unable to Build UI for Hygieia Dashboard,closed,2016-11-22,https://github.com/Hygieia/Hygieia/issues/966
,Maven build was failure beacuse of Bower installation failure,closed,2016-11-22,https://github.com/Hygieia/Hygieia/issues/965
duplicate,dashboard scroll/edit behaviour reflecting in remote users browser session,closed,2016-11-22,https://github.com/Hygieia/Hygieia/issues/964
question,Is it possible to display Titles/Labels for X-axis and Y-axis in Build widget?,closed,2016-11-21,https://github.com/Hygieia/Hygieia/issues/962
duplicate,Issue with configuring gitlab for Hygieia,closed,2016-11-21,https://github.com/Hygieia/Hygieia/issues/961
need more info,UI is not able to run on pivotal cloud foundry,closed,2016-11-19,https://github.com/Hygieia/Hygieia/issues/959
bug,GitLab Collector is not running,closed,2016-11-17,https://github.com/Hygieia/Hygieia/issues/957
enhancement,"Drilldown feature for JIRA, Stash, ...",closed,2016-11-17,https://github.com/Hygieia/Hygieia/issues/956
"enhancement, help wanted",Implement Rally collector in feature widget,closed,2016-11-15,https://github.com/Hygieia/Hygieia/issues/950
,Build error for hygieia-jenkins-plugin,closed,2016-11-14,https://github.com/Hygieia/Hygieia/issues/946
,"SONAR collector, not fetching/parsing the data",closed,2016-11-14,https://github.com/Hygieia/Hygieia/issues/945
,UCD not showing up in Hygieia Dashboard,closed,2016-11-14,https://github.com/Hygieia/Hygieia/issues/944
,"JIRA - collector running, but no data",closed,2016-11-12,https://github.com/Hygieia/Hygieia/issues/942
,New and example dashboards only display Topo's Dashboard,closed,2016-11-11,https://github.com/Hygieia/Hygieia/issues/941
enhancement,Jira - Track Number of Tickets,closed,2016-11-10,https://github.com/Hygieia/Hygieia/issues/940
,Customizable States for Feature / Jira Widget ,closed,2016-11-10,https://github.com/Hygieia/Hygieia/issues/939
,unable to enter password - Bitbucket configuration,closed,2016-11-10,https://github.com/Hygieia/Hygieia/issues/938
,explain the purpose of Pipeline Health Trends Up or Down arrows,closed,2016-11-09,https://github.com/Hygieia/Hygieia/issues/937
,"Configuring UrbanCode Parameters(DEV, QA) to Product Dashboard",closed,2016-11-08,https://github.com/Hygieia/Hygieia/issues/935
question,How Deploy Widget Functionality Works,closed,2016-11-08,https://github.com/Hygieia/Hygieia/issues/934
,Sonar Collector not retrieving more than 500 projects,closed,2016-11-08,https://github.com/Hygieia/Hygieia/issues/933
,Jenkins Collector - HttpClientErrorException: 404 Not Found,closed,2016-11-08,https://github.com/Hygieia/Hygieia/issues/932
,unable to bring up api..,closed,2016-11-07,https://github.com/Hygieia/Hygieia/issues/931
question,Configuring Deploy Widget,closed,2016-11-04,https://github.com/Hygieia/Hygieia/issues/930
"enhancement, help wanted, question",Hygieia support for Alternate Non SQL databases,open,2016-11-03,https://github.com/Hygieia/Hygieia/issues/929
,Docker-compose sonar collector issue,closed,2016-11-03,https://github.com/Hygieia/Hygieia/issues/928
"duplicate, question",Build Rally feature collector,closed,2016-11-03,https://github.com/Hygieia/Hygieia/issues/927
,git hub widget not showing data.. git hub collector runs fine inserted data in mongo db,closed,2016-11-03,https://github.com/Hygieia/Hygieia/issues/926
,Corporate Contributor License Grant,closed,2016-10-27,https://github.com/Hygieia/Hygieia/issues/919
,Hygieia - List of supporting binary files,closed,2016-10-27,https://github.com/Hygieia/Hygieia/issues/918
,AWS Collector can't find crendetials,closed,2016-10-27,https://github.com/Hygieia/Hygieia/issues/917
,BitBucket error Help Needed,closed,2016-10-26,https://github.com/Hygieia/Hygieia/issues/915
,Purpose of Scope repository,closed,2016-10-26,https://github.com/Hygieia/Hygieia/issues/914
,Getting the certificate to access hygieia over internet,closed,2016-10-25,https://github.com/Hygieia/Hygieia/issues/911
,issue with configuring gitlab for Hygieia,closed,2016-10-25,https://github.com/Hygieia/Hygieia/issues/910
,how to change username,closed,2016-10-20,https://github.com/Hygieia/Hygieia/issues/909
,Unauthorized: access issue while connecting to private github repository ,closed,2016-10-20,https://github.com/Hygieia/Hygieia/issues/908
,password based authentication for bitbucket,closed,2016-10-19,https://github.com/Hygieia/Hygieia/issues/907
,password based authentication for Jenkins,closed,2016-10-19,https://github.com/Hygieia/Hygieia/issues/906
,password based authentication for SONAR,closed,2016-10-19,https://github.com/Hygieia/Hygieia/issues/905
,Hygieia Publisher - New Features - Can we configure more than 1 Hygieia Server URL?,closed,2016-10-18,https://github.com/Hygieia/Hygieia/issues/904
,Bitbucket Collector (for Stash) Authentication is not working - Encryption bug,closed,2016-10-17,https://github.com/Hygieia/Hygieia/issues/902
,Jira Collector - HTTP Protocol Exception - HttpAsyncRequestExecutor http-outgoing-3,closed,2016-10-16,https://github.com/Hygieia/Hygieia/issues/901
,Need help ,closed,2016-10-14,https://github.com/Hygieia/Hygieia/issues/900
, Bean instantiation via constructor failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate ,closed,2016-10-13,https://github.com/Hygieia/Hygieia/issues/899
,JIRA instance for Hygieia Dashboard,closed,2016-10-13,https://github.com/Hygieia/Hygieia/issues/898
,Gulp to apache migration on server,closed,2016-10-12,https://github.com/Hygieia/Hygieia/issues/897
,Deploying Hygieia dashboard in Apache server,closed,2016-10-11,https://github.com/Hygieia/Hygieia/issues/896
,Cannot access api from UI ,closed,2016-10-10,https://github.com/Hygieia/Hygieia/issues/895
,"Collector items in Component repository are not in sync, which results in loss of data",closed,2016-10-10,https://github.com/Hygieia/Hygieia/issues/893
,Global configuration?,closed,2016-10-07,https://github.com/Hygieia/Hygieia/issues/890
,Product Dashboard JSON,closed,2016-10-06,https://github.com/Hygieia/Hygieia/issues/889
,mvn clean install package gets errors on Hygieia parent path,closed,2016-10-05,https://github.com/Hygieia/Hygieia/issues/887
,OS Requirements,closed,2016-10-05,https://github.com/Hygieia/Hygieia/issues/886
,Steps for creating Custom Collector,closed,2016-10-05,https://github.com/Hygieia/Hygieia/issues/885
,"Hygieia Publisher (Jenkins Plugin), which post action build use?",closed,2016-10-04,https://github.com/Hygieia/Hygieia/issues/884
,private github repository not showing up on Hygieia dashboard,closed,2016-10-04,https://github.com/Hygieia/Hygieia/issues/883
,Publish sonar results using hygieia-jenkins-plugin,closed,2016-10-03,https://github.com/Hygieia/Hygieia/issues/882
,Product dashboard displays NaN for Security Issues,closed,2016-10-03,https://github.com/Hygieia/Hygieia/issues/881
,"If the functional tests are named same, the UI fails.",closed,2016-09-30,https://github.com/Hygieia/Hygieia/issues/880
question,Formatting Text,closed,2016-09-29,https://github.com/Hygieia/Hygieia/issues/878
,hygeieia publisher - post build task skips,closed,2016-09-28,https://github.com/Hygieia/Hygieia/issues/877
,Disable Click to Signup,closed,2016-09-28,https://github.com/Hygieia/Hygieia/issues/876
,Bitbucket errro to connect Stash Private Repo,closed,2016-09-27,https://github.com/Hygieia/Hygieia/issues/875
,hygieia publisher - hygieia jenkins plugin,closed,2016-09-27,https://github.com/Hygieia/Hygieia/issues/874
,Jenkins build collector issue,closed,2016-09-27,https://github.com/Hygieia/Hygieia/issues/872
duplicate,UI Issue,closed,2016-09-27,https://github.com/Hygieia/Hygieia/issues/871
,CollectorTaskTests failing,closed,2016-09-26,https://github.com/Hygieia/Hygieia/issues/870
bug,Bug: pipeline dashboard build commit time statistics off,closed,2016-09-26,https://github.com/Hygieia/Hygieia/issues/869
,Subversion scm collectors in two different machines for different repositories,closed,2016-09-24,https://github.com/Hygieia/Hygieia/issues/867
,jira collector java.net.SocketTimeoutException,closed,2016-09-23,https://github.com/Hygieia/Hygieia/issues/866
,Product dashboard doesn't display data right away,closed,2016-09-23,https://github.com/Hygieia/Hygieia/issues/864
,facing issue with hygieia maven build,closed,2016-09-23,https://github.com/Hygieia/Hygieia/issues/863
,Prod stage in product dashboard shows up empty,closed,2016-09-22,https://github.com/Hygieia/Hygieia/issues/861
,SCM collector for Enterprise Git Repository Management,closed,2016-09-22,https://github.com/Hygieia/Hygieia/issues/859
enhancement,Enhancement request,open,2016-09-22,https://github.com/Hygieia/Hygieia/issues/858
,Stash password encryption error,closed,2016-09-22,https://github.com/Hygieia/Hygieia/issues/856
,Can I use Product View without having deploy collector?,closed,2016-09-21,https://github.com/Hygieia/Hygieia/issues/855
"enhancement, how-to's",Update document to reflect support for MongoDB replicaset,closed,2016-09-21,https://github.com/Hygieia/Hygieia/issues/852
,Error encrypting password (GitHub collector),closed,2016-09-21,https://github.com/Hygieia/Hygieia/issues/851
,JIRA status not showing up in Hygieia Dashboard,closed,2016-09-21,https://github.com/Hygieia/Hygieia/issues/850
"bug, work in progress",Bug: PipelineCommit equals + hashcode missmatch,closed,2016-09-20,https://github.com/Hygieia/Hygieia/issues/849
,docker image for UI layer,closed,2016-09-20,https://github.com/Hygieia/Hygieia/issues/848
